episode,reward,steps,success,total_steps
242,0.5740000000000001,142,1,12002
243,0.0,17,0,12019
244,0.0,22,0,12041
245,0.0,50,0,12091
246,0.847,51,1,12142
247,0.0,48,0,12190
248,0.0,75,0,12265
249,0.0,45,0,12310
250,0.0,26,0,12336
251,0.0,16,0,12352
252,0.0,100,0,12452
253,0.0,12,0,12464
254,0.0,57,0,12521
255,0.0,19,0,12540
256,0.0,59,0,12599
257,0.0,15,0,12614
258,0.0,6,0,12620
259,0.0,300,0,12920
260,0.0,27,0,12947
261,0.0,24,0,12971
262,0.0,68,0,13039
263,0.0,6,0,13045
264,0.0,76,0,13121
265,0.0,25,0,13146
266,0.0,266,0,13412
267,0.0,8,0,13420
268,0.0,72,0,13492
269,0.0,67,0,13559
270,0.0,16,0,13575
271,0.0,79,0,13654
272,0.0,35,0,13689
273,0.0,12,0,13701
274,0.0,15,0,13716
275,0.0,17,0,13733
276,0.0,44,0,13777
277,0.0,65,0,13842
278,0.0,26,0,13868
279,0.73,90,1,13958
280,0.0,19,0,13977
281,0.0,51,0,14028
282,0.0,15,0,14043
283,0.0,6,0,14049
284,0.769,77,1,14126
285,0.0,74,0,14200
286,0.901,33,1,14233
287,0.0,25,0,14258
288,0.0,34,0,14292
289,0.0,16,0,14308
290,0.0,3,0,14311
291,0.685,105,1,14416
292,0.0,117,0,14533
293,0.0,6,0,14539
294,0.0,6,0,14545
295,0.5349999999999999,155,1,14700
296,0.0,5,0,14705
297,0.0,202,0,14907
298,0.0,217,0,15124
299,0.757,81,1,15205
300,0.0,3,0,15208
301,0.0,56,0,15264
302,0.0,76,0,15340
303,0.0,42,0,15382
304,0.0,8,0,15390
305,0.643,119,1,15509
306,0.0,25,0,15534
307,0.0,15,0,15549
308,0.43000000000000005,190,1,15739
309,0.0,29,0,15768
310,0.0,15,0,15783
311,0.0,49,0,15832
312,0.0,28,0,15860
313,0.571,143,1,16003
314,0.0,81,0,16084
315,0.0,6,0,16090
316,0.844,52,1,16142
317,0.0,46,0,16188
318,0.0,22,0,16210
319,0.0,5,0,16215
320,0.0,28,0,16243
321,0.0,300,0,16543
322,0.0,13,0,16556
323,0.0,5,0,16561
324,0.0,7,0,16568
325,0.0,5,0,16573
326,0.0,23,0,16596
327,0.0,13,0,16609
328,0.0,14,0,16623
329,0.718,94,1,16717
330,0.772,76,1,16793
331,0.6970000000000001,101,1,16894
332,0.0,61,0,16955
333,0.0,9,0,16964
334,0.0,3,0,16967
335,0.0,16,0,16983
336,0.0,25,0,17008
337,0.44800000000000006,184,1,17192
338,0.0,5,0,17197
339,0.565,145,1,17342
340,0.745,85,1,17427
341,0.0,7,0,17434
342,0.0,74,0,17508
343,0.775,75,1,17583
344,0.751,83,1,17666
345,0.0,71,0,17737
346,0.37,210,1,17947
347,0.0,17,0,17964
348,0.0,96,0,18060
349,0.0,104,0,18164
350,0.6970000000000001,101,1,18265
351,0.619,127,1,18392
352,0.0,30,0,18422
353,0.0,18,0,18440
354,0.0,12,0,18452
355,0.0,83,0,18535
356,0.0,26,0,18561
357,0.0,17,0,18578
358,0.0,114,0,18692
359,0.0,61,0,18753
360,0.0,3,0,18756
361,0.0,18,0,18774
362,0.727,91,1,18865
363,0.0,37,0,18902
364,0.5680000000000001,144,1,19046
365,0.688,104,1,19150
366,0.0,14,0,19164
367,0.67,110,1,19274
368,0.0,56,0,19330
369,0.28300000000000003,239,1,19569
370,0.706,98,1,19667
371,0.0,27,0,19694
372,0.0,28,0,19722
373,0.7929999999999999,69,1,19791
374,0.0,10,0,19801
375,0.0,172,0,19973
376,0.0,69,0,20042
