episode,reward,steps,success,total_steps
431,0.3479999999999999,223,1,22312
432,0.984,64,1,22376
433,1.1,35,1,22411
434,0.6759999999999998,141,1,22552
435,-0.996,17,0,22569
436,-0.9660000000000001,127,0,22696
437,0.716,131,1,22827
438,-1.006,27,0,22854
439,0.9879999999999999,63,1,22917
440,-0.99,11,0,22928
441,1.032,52,1,22980
442,-1.046,107,0,23087
443,-0.97,11,0,23098
444,-1.0550000000000002,176,0,23274
445,-1.0590000000000002,200,0,23474
446,1.1400000000000001,25,1,23499
447,-0.99,11,0,23510
448,0.7519999999999999,122,1,23632
449,-0.984,45,0,23677
450,-0.18000000000000022,300,0,23977
451,-0.9450000000000001,26,0,24003
452,-1.0030000000000001,24,0,24027
453,0.772,117,1,24144
454,-0.99,11,0,24155
455,0.6239999999999999,154,1,24309
456,1.012,57,1,24366
457,-1.007,28,0,24394
458,0.9199999999999999,80,1,24474
459,0.688,138,1,24612
460,-1.0190000000000001,140,0,24752
461,0.24799999999999983,248,1,25000
462,-0.986,7,0,25007
463,0.8839999999999999,89,1,25096
464,0.9079999999999999,83,1,25179
465,0.9959999999999999,61,1,25240
466,0.588,163,1,25403
467,-0.936,77,0,25480
468,-1.0150000000000001,36,0,25516
469,-0.9490000000000001,50,0,25566
470,-1.0190000000000001,140,0,25706
471,-0.926,47,0,25753
472,1.12,30,1,25783
473,-0.9420000000000001,23,0,25806
474,0.9999999999999999,60,1,25866
475,-0.9450000000000001,6,0,25872
476,0.7719999999999999,117,1,25989
477,-1.0010000000000001,22,0,26011
478,-1.016,37,0,26048
479,-0.998,19,0,26067
480,-1.006,27,0,26094
481,0.2959999999999999,236,1,26330
482,-0.918,79,0,26409
483,0.9639999999999999,69,1,26478
484,-0.9680000000000001,49,0,26527
485,-0.99,11,0,26538
486,1.056,46,1,26584
487,0.976,66,1,26650
488,-0.9410000000000001,62,0,26712
489,-1.046,127,0,26839
490,0.956,71,1,26910
491,0.952,72,1,26982
492,-0.92,41,0,27023
493,-0.9900000000000001,111,0,27134
494,-0.978,19,0,27153
495,-0.952,13,0,27166
496,-1.01,91,0,27257
497,-0.877,18,0,27275
498,1.112,32,1,27307
499,-0.982,3,0,27310
500,1.1,35,1,27345
501,-0.984,5,0,27350
502,1.012,57,1,27407
503,-0.986,7,0,27414
504,1.084,39,1,27453
505,-0.977,58,0,27511
506,-0.922,43,0,27554
507,-0.982,3,0,27557
508,-0.987,48,0,27605
509,-0.954,15,0,27620
510,-1.0030000000000001,24,0,27644
511,-1.0030000000000001,24,0,27668
512,-0.916,37,0,27705
513,-0.866,27,0,27732
514,1.052,47,1,27779
515,1.008,58,1,27837
516,0.976,66,1,27903
517,-1.0090000000000001,30,0,27933
518,1.032,52,1,27985
519,-0.9980000000000001,99,0,28084
520,0.8999999999999999,85,1,28169
521,0.8399999999999999,100,1,28269
522,0.9479999999999998,73,1,28342
523,-0.975,36,0,28378
524,0.6639999999999999,144,1,28522
525,-0.9990000000000001,100,0,28622
526,-0.9510000000000001,32,0,28654
527,0.9639999999999999,69,1,28723
528,-1.024,45,0,28768
529,0.8799999999999999,90,1,28858
530,-0.986,7,0,28865
531,-0.994,55,0,28920
532,-0.991,52,0,28972
533,0.944,74,1,29046
534,-0.9570000000000001,18,0,29064
535,-0.986,7,0,29071
536,1.02,55,1,29126
537,0.956,71,1,29197
538,0.23199999999999982,252,1,29449
539,-1.1110000000000002,252,0,29701
540,0.956,71,1,29772
541,-0.982,3,0,29775
542,-0.9460000000000001,27,0,29802
543,-0.9860000000000001,107,0,29909
544,-0.9770000000000001,98,0,30007
545,-0.9890000000000001,90,0,30097
546,-0.984,5,0,30102
547,-0.9640000000000001,45,0,30147
548,1.084,39,1,30186
549,1.032,52,1,30238
550,-0.983,4,0,30242
551,1.024,54,1,30296
552,0.9639999999999999,69,1,30365
553,-1.016,37,0,30402
554,-0.931,32,0,30434
555,-0.876,17,0,30451
556,0.4199999999999999,205,1,30656
557,1.04,50,1,30706
558,0.728,128,1,30834
559,0.7439999999999999,124,1,30958
560,-0.929,30,0,30988
561,-0.951,12,0,31000
562,-1.0,81,0,31081
563,0.9319999999999999,77,1,31158
564,1.108,33,1,31191
565,-1.088,149,0,31340
566,-1.0190000000000001,40,0,31380
567,-0.921,42,0,31422
568,-0.988,9,0,31431
569,0.6639999999999999,144,1,31575
570,-0.987,8,0,31583
571,0.664,144,1,31727
572,-0.986,7,0,31734
573,-1.016,37,0,31771
574,-0.989,10,0,31781
575,-1.02,41,0,31822
576,-0.992,13,0,31835
577,-0.992,13,0,31848
578,0.94,75,1,31923
579,1.048,48,1,31971
580,-0.935,76,0,32047
581,0.9999999999999999,60,1,32107
582,-0.994,15,0,32122
583,0.992,62,1,32184
584,0.8919999999999999,87,1,32271
585,0.94,75,1,32346
586,-0.984,5,0,32351
587,0.9359999999999999,76,1,32427
588,0.94,75,1,32502
589,1.048,48,1,32550
590,1.008,58,1,32608
591,-0.9450000000000001,6,0,32614
592,1.016,56,1,32670
593,1.124,29,1,32699
594,-0.9750000000000001,56,0,32755
595,1.016,56,1,32811
596,-0.99,11,0,32822
597,0.8239999999999998,104,1,32926
598,-0.934,55,0,32981
599,0.944,74,1,33055
600,0.9479999999999998,73,1,33128
601,1.112,32,1,33160
602,0.992,62,1,33222
603,0.8239999999999998,104,1,33326
604,1.076,41,1,33367
605,-0.997,18,0,33385
606,-0.986,7,0,33392
607,0.8919999999999999,87,1,33479
608,-0.98,41,0,33520
609,0.952,72,1,33592
610,-0.999,20,0,33612
611,0.9359999999999999,76,1,33688
612,0.7759999999999999,116,1,33804
613,-0.9410000000000001,42,0,33846
614,-0.925,26,0,33872
615,1.08,40,1,33912
616,0.9999999999999999,60,1,33972
617,-0.992,13,0,33985
618,0.94,75,1,34060
619,0.832,102,1,34162
620,0.9119999999999999,82,1,34244
621,1.072,42,1,34286
622,-0.982,3,0,34289
623,0.984,64,1,34353
624,0.96,70,1,34423
625,0.8319999999999999,102,1,34525
626,1.044,49,1,34574
627,1.048,48,1,34622
628,-0.991,12,0,34634
629,-0.991,12,0,34646
630,0.8919999999999999,87,1,34733
631,1.1,35,1,34768
632,0.9639999999999999,69,1,34837
633,0.96,70,1,34907
634,0.796,111,1,35018
635,-0.979,20,0,35038
636,1.096,36,1,35074
637,0.9479999999999998,73,1,35147
638,-0.875,16,0,35163
639,-0.984,45,0,35208
640,0.8839999999999999,89,1,35297
641,-0.954,15,0,35312
642,0.9239999999999999,79,1,35391
643,-0.986,7,0,35398
644,1.012,57,1,35455
645,0.7879999999999999,113,1,35568
646,-0.953,14,0,35582
647,1.052,47,1,35629
648,0.732,127,1,35756
649,0.9959999999999999,61,1,35817
650,0.956,71,1,35888
651,0.6159999999999999,156,1,36044
652,0.9159999999999999,81,1,36125
653,-0.926,7,0,36132
654,-0.927,28,0,36160
655,0.6559999999999999,146,1,36306
656,-0.955,16,0,36322
657,0.9319999999999999,77,1,36399
658,-0.966,27,0,36426
659,-0.984,65,0,36491
660,-1.028,49,0,36540
661,-0.985,6,0,36546
662,0.748,123,1,36669
663,0.4599999999999998,195,1,36864
664,1.052,47,1,36911
665,-0.987,8,0,36919
666,-0.992,13,0,36932
667,-0.977,18,0,36950
668,-0.9530000000000001,54,0,37004
669,0.984,64,1,37068
670,1.088,38,1,37106
671,0.944,74,1,37180
672,1.076,41,1,37221
673,1.06,45,1,37266
674,-0.982,3,0,37269
675,1.068,43,1,37312
676,-0.991,72,0,37384
677,-1.0030000000000001,24,0,37408
678,-0.986,7,0,37415
679,1.092,37,1,37452
680,1.068,43,1,37495
681,1.096,36,1,37531
682,1.056,46,1,37577
683,0.9319999999999999,77,1,37654
684,-0.982,3,0,37657
685,-0.863,24,0,37681
686,-0.982,3,0,37684
687,0.984,64,1,37748
688,1.048,48,1,37796
689,1.144,24,1,37820
690,1.028,53,1,37873
691,1.092,37,1,37910
692,0.9639999999999999,69,1,37979
693,0.768,118,1,38097
694,0.7919999999999998,112,1,38209
695,1.024,54,1,38263
696,-1.0110000000000001,32,0,38295
697,1.088,38,1,38333
698,0.4559999999999999,196,1,38529
699,0.9119999999999999,82,1,38611
700,0.9719999999999999,67,1,38678
701,-0.988,9,0,38687
702,0.968,68,1,38755
703,1.124,29,1,38784
704,0.984,64,1,38848
705,1.1400000000000001,25,1,38873
706,1.048,48,1,38921
707,0.8119999999999999,107,1,39028
708,0.9999999999999999,60,1,39088
