episode,reward,steps,success,total_steps
351,-0.987,68,0,22628
352,-0.921,22,0,22650
353,-1.0130000000000001,34,0,22684
354,0.5679999999999997,168,1,22852
355,0.6,160,1,23012
356,1.092,37,1,23049
357,-0.9120000000000001,73,0,23122
358,-1.0430000000000001,124,0,23246
359,0.9039999999999999,84,1,23330
360,-0.982,3,0,23333
361,-0.946,27,0,23360
362,0.8719999999999999,92,1,23452
363,-0.858,19,0,23471
364,-0.878,39,0,23510
365,-0.874,35,0,23545
366,-0.956,37,0,23582
367,-0.97,11,0,23593
368,-0.904,45,0,23638
369,-0.985,6,0,23644
370,-0.987,8,0,23652
371,-0.995,16,0,23668
372,-0.987,8,0,23676
373,-0.9430000000000001,84,0,23760
374,-0.9590000000000001,40,0,23800
375,-0.997,58,0,23858
376,0.5719999999999998,167,1,24025
377,-0.991,12,0,24037
378,0.8999999999999999,85,1,24122
379,-0.976,17,0,24139
380,-0.987,8,0,24147
381,-0.1000000000000002,300,0,24447
382,-0.982,3,0,24450
383,-0.16000000000000023,300,0,24750
384,-0.9640000000000001,45,0,24795
385,-0.992,13,0,24808
386,-0.982,3,0,24811
387,-0.988,9,0,24820
388,-0.9460000000000001,87,0,24907
389,-1.0130000000000001,174,0,25081
390,-0.982,3,0,25084
391,-0.986,7,0,25091
392,0.3159999999999998,231,1,25322
393,0.8399999999999999,100,1,25422
394,-1.014,55,0,25477
395,-0.935,36,0,25513
396,0.588,163,1,25676
397,0.8239999999999998,104,1,25780
398,-0.984,5,0,25785
399,0.9959999999999999,61,1,25846
400,-0.928,89,0,25935
401,-0.984,5,0,25940
402,-0.984,5,0,25945
403,0.3239999999999999,229,1,26174
404,1.008,58,1,26232
405,0.8719999999999999,92,1,26324
406,-1.0330000000000001,94,0,26418
407,-0.983,4,0,26422
408,-1.0570000000000002,218,0,26640
409,0.3679999999999998,218,1,26858
410,-0.928,9,0,26867
411,-0.986,7,0,26874
412,-0.984,5,0,26879
413,-0.982,3,0,26882
414,1.096,36,1,26918
415,0.94,75,1,26993
416,-0.9440000000000001,85,0,27078
417,-0.986,7,0,27085
418,-0.982,3,0,27088
419,-1.009,30,0,27118
420,0.7479999999999999,123,1,27241
421,-1.118,239,0,27480
422,-1.048,129,0,27609
423,1.1,35,1,27644
424,-1.1360000000000001,237,0,27881
425,0.9999999999999999,60,1,27941
426,-1.0030000000000001,24,0,27965
427,0.5959999999999999,161,1,28126
428,0.3559999999999998,221,1,28347
429,-1.0350000000000001,136,0,28483
430,0.708,133,1,28616
431,-0.987,8,0,28624
432,-1.1360000000000001,237,0,28861
433,-0.982,3,0,28864
434,0.696,136,1,29000
435,-0.9530000000000001,14,0,29014
436,1.096,36,1,29050
437,-0.987,8,0,29058
438,-0.9380000000000001,19,0,29077
439,-1.01,31,0,29108
440,-0.9470000000000001,8,0,29116
441,-1.016,37,0,29153
442,-0.9640000000000001,45,0,29198
443,-0.9510000000000001,12,0,29210
444,-0.989,10,0,29220
445,0.788,113,1,29333
446,0.8439999999999999,99,1,29432
447,1.02,55,1,29487
448,1.028,53,1,29540
449,-0.931,92,0,29632
450,0.7799999999999999,115,1,29747
451,-1.006,27,0,29774
452,-0.982,3,0,29777
453,1.1400000000000001,25,1,29802
454,-0.903,64,0,29866
455,-0.9530000000000001,114,0,29980
456,0.35999999999999993,220,1,30200
457,-1.042,163,0,30363
458,-0.12000000000000018,300,0,30663
459,0.4759999999999998,191,1,30854
460,0.5719999999999998,167,1,31021
461,0.768,118,1,31139
462,0.7199999999999999,130,1,31269
463,0.9999999999999999,60,1,31329
464,-0.991,12,0,31341
465,0.9959999999999999,61,1,31402
