episode,reward,steps,success,total_steps
239,-1.0,30,0,12459
240,0.0,23,0,12482
241,0.0,5,0,12487
242,0.0,48,0,12535
243,-1.0,10,0,12545
244,-1.0,60,0,12605
245,-1.0,110,0,12715
246,0.0,15,0,12730
247,0.0,21,0,12751
248,0.0,40,0,12791
249,-1.0,90,0,12881
250,0.0,22,0,12903
251,0.0,13,0,12916
252,0.0,39,0,12955
253,0.0,16,0,12971
254,0.0,9,0,12980
255,-1.0,30,0,13010
256,0.0,3,0,13013
257,-1.0,20,0,13033
258,-1.0,60,0,13093
259,0.0,17,0,13110
260,-1.0,60,0,13170
261,-1.0,100,0,13270
262,-1.0,60,0,13330
263,-1.0,10,0,13340
264,0.0,45,0,13385
265,-1.0,100,0,13485
266,0.0,18,0,13503
267,-1.0,70,0,13573
268,0.0,5,0,13578
269,0.0,105,0,13683
270,0.0,45,0,13728
271,0.6759999999999999,108,1,13836
272,0.0,61,0,13897
273,0.0,99,0,13996
274,0.0,3,0,13999
275,0.0,8,0,14007
276,-1.0,110,0,14117
277,0.802,66,1,14183
278,0.0,7,0,14190
279,-1.0,60,0,14250
280,-1.0,10,0,14260
281,0.0,60,0,14320
282,-1.0,30,0,14350
283,-1.0,110,0,14460
284,0.724,92,1,14552
285,0.0,5,0,14557
286,0.0,45,0,14602
287,0.76,80,1,14682
288,-1.0,80,0,14762
289,-1.0,80,0,14842
290,0.0,4,0,14846
291,0.0,22,0,14868
292,-1.0,130,0,14998
293,0.0,3,0,15001
294,0.0,18,0,15019
295,0.67,110,1,15129
296,0.0,3,0,15132
297,0.0,9,0,15141
298,-1.0,110,0,15251
299,0.0,16,0,15267
300,0.0,69,0,15336
301,0.0,15,0,15351
302,0.0,19,0,15370
303,-1.0,60,0,15430
304,-1.0,60,0,15490
305,0.0,6,0,15496
306,0.0,62,0,15558
307,0.0,63,0,15621
308,-1.0,80,0,15701
309,0.0,7,0,15708
310,-1.0,80,0,15788
311,0.0,6,0,15794
312,0.0,72,0,15866
313,0.0,5,0,15871
314,-1.0,60,0,15931
315,0.0,3,0,15934
316,0.0,72,0,16006
317,0.0,7,0,16013
318,0.0,25,0,16038
319,0.0,98,0,16136
320,0.0,40,0,16176
321,-1.0,60,0,16236
322,0.0,8,0,16244
323,0.0,72,0,16316
324,0.0,4,0,16320
325,0.0,34,0,16354
326,-1.0,160,0,16514
327,0.0,8,0,16522
328,-1.0,70,0,16592
329,-1.0,60,0,16652
330,-1.0,80,0,16732
331,0.0,10,0,16742
332,0.0,5,0,16747
333,0.0,84,0,16831
334,0.0,17,0,16848
335,0.0,38,0,16886
336,0.0,3,0,16889
337,-1.0,30,0,16919
338,0.0,71,0,16990
339,0.0,113,0,17103
340,0.0,6,0,17109
341,0.0,5,0,17114
342,-1.0,60,0,17174
343,0.0,38,0,17212
344,-1.0,80,0,17292
345,0.0,13,0,17305
346,-1.0,80,0,17385
347,-1.0,100,0,17485
348,-1.0,60,0,17545
349,-1.0,20,0,17565
350,-1.0,60,0,17625
351,-1.0,20,0,17645
352,0.0,57,0,17702
353,-1.0,40,0,17742
354,-1.0,100,0,17842
355,0.0,7,0,17849
356,-1.0,70,0,17919
357,0.76,80,1,17999
358,-1.0,40,0,18039
359,0.0,13,0,18052
360,0.0,44,0,18096
361,-1.0,40,0,18136
362,0.0,16,0,18152
363,0.0,6,0,18158
364,0.0,31,0,18189
365,-1.0,50,0,18239
366,0.0,8,0,18247
367,0.0,69,0,18316
368,-1.0,80,0,18396
369,0.0,26,0,18422
370,0.0,61,0,18483
371,0.0,66,0,18549
372,-1.0,50,0,18599
373,0.0,25,0,18624
374,0.0,8,0,18632
375,0.0,92,0,18724
376,0.0,75,0,18799
377,0.0,46,0,18845
378,0.0,42,0,18887
379,0.0,57,0,18944
380,0.0,22,0,18966
381,-1.0,60,0,19026
382,0.0,10,0,19036
383,0.0,15,0,19051
384,0.0,12,0,19063
385,0.0,9,0,19072
386,0.0,19,0,19091
387,0.757,81,1,19172
388,0.0,125,0,19297
389,0.79,70,1,19367
390,-1.0,50,0,19417
391,-1.0,90,0,19507
392,0.0,13,0,19520
393,0.0,37,0,19557
394,0.6910000000000001,103,1,19660
395,0.0,16,0,19676
396,0.0,8,0,19684
397,0.667,111,1,19795
398,0.0,6,0,19801
399,0.0,22,0,19823
400,0.0,69,0,19892
401,0.0,40,0,19932
402,0.0,16,0,19948
403,0.0,66,0,20014
404,-1.0,10,0,20024
