episode,reward,steps,success,total_steps
245,0.0,10,0,11061
246,0.0,15,0,11076
247,0.0,239,0,11315
248,0.0,188,0,11503
249,0.673,109,1,11612
250,0.0,44,0,11656
251,0.0,126,0,11782
252,0.769,77,1,11859
253,0.0,120,0,11979
254,0.0,20,0,11999
255,0.595,135,1,12134
256,0.0,31,0,12165
257,0.0,46,0,12211
258,0.0,300,0,12511
259,0.0,11,0,12522
260,0.0,10,0,12532
261,0.23199999999999998,256,1,12788
262,0.0,59,0,12847
263,0.0,85,0,12932
264,0.0,93,0,13025
265,0.769,77,1,13102
266,0.0,3,0,13105
267,0.0,56,0,13161
268,0.679,107,1,13268
269,0.0,17,0,13285
270,0.0,23,0,13308
271,0.0,220,0,13528
272,0.0,18,0,13546
273,0.0,15,0,13561
274,0.0,29,0,13590
275,0.0,67,0,13657
276,0.8260000000000001,58,1,13715
277,0.0,32,0,13747
278,0.0,12,0,13759
279,0.0,78,0,13837
280,0.0,31,0,13868
281,0.0,36,0,13904
282,0.0,66,0,13970
283,0.0,33,0,14003
284,0.0,14,0,14017
285,0.0,17,0,14034
286,0.0,9,0,14043
287,0.0,3,0,14046
288,0.0,16,0,14062
289,0.0,14,0,14076
290,0.847,51,1,14127
291,0.868,44,1,14171
292,0.0,74,0,14245
293,0.0,28,0,14273
294,0.0,71,0,14344
295,0.0,19,0,14363
296,0.694,102,1,14465
297,0.0,18,0,14483
298,0.0,5,0,14488
299,0.637,121,1,14609
300,0.0,34,0,14643
301,0.79,70,1,14713
302,0.0,54,0,14767
303,0.0,30,0,14797
304,0.0,19,0,14816
305,0.0,11,0,14827
306,0.0,52,0,14879
307,0.0,32,0,14911
308,0.0,36,0,14947
309,0.0,7,0,14954
310,0.7090000000000001,97,1,15051
311,0.0,111,0,15162
312,0.739,87,1,15249
313,0.757,81,1,15330
314,0.0,16,0,15346
315,0.67,110,1,15456
316,0.0,3,0,15459
317,0.856,48,1,15507
318,0.0,39,0,15546
319,0.0,109,0,15655
320,0.0,11,0,15666
321,0.727,91,1,15757
322,0.6910000000000001,103,1,15860
323,0.0,12,0,15872
324,0.0,5,0,15877
325,0.0,43,0,15920
326,0.619,127,1,16047
327,0.0,5,0,16052
328,0.0,54,0,16106
329,0.0,36,0,16142
330,0.772,76,1,16218
331,0.0,3,0,16221
332,0.895,35,1,16256
333,0.889,37,1,16293
334,0.67,110,1,16403
335,0.787,71,1,16474
336,0.0,105,0,16579
337,0.0,10,0,16589
338,0.0,5,0,16594
339,0.688,104,1,16698
340,0.823,59,1,16757
341,0.0,8,0,16765
342,0.0,27,0,16792
343,0.0,23,0,16815
344,0.0,147,0,16962
345,0.0,300,0,17262
346,0.796,68,1,17330
347,0.0,16,0,17346
348,0.0,23,0,17369
349,0.0,131,0,17500
